"Species","Survey.Name","Individuals","Independent","Site","Trail","Camera.Name","Paired","Latitude","Longitude","X","Y","Elevation","Elevation.Num","Habitat","Season","Camera.Start.Date","Camera.End.Date","Date","Time","Hour","Minute","Time.In.Radians","Daytime","Image.ID","Common"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-05-08,"18:17:52",NA,NA,NA,NA,"05080027.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:10",NA,NA,NA,NA,"03240371.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:11",NA,NA,NA,NA,"03240372.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"20:04:55",NA,NA,NA,NA,"06020735.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:37:13",NA,NA,NA,NA,"03240360.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:12",NA,NA,NA,NA,"03240375.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:13",NA,NA,NA,NA,"03240376.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:15",NA,NA,NA,NA,"03240377.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:36:57",NA,NA,NA,NA,"03240337.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:36:58",NA,NA,NA,NA,"03240338.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"20:32:42",NA,NA,NA,NA,"03240210.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"20:32:45",NA,NA,NA,NA,"03240211.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-30,"14:27:11",NA,NA,NA,NA,"03300511.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"20:32:46",NA,NA,NA,NA,"03240212.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"23:39:35",NA,NA,NA,NA,"03240217.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:21",NA,NA,NA,NA,"03240387.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:22",NA,NA,NA,NA,"03240388.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:16:09",NA,NA,NA,NA,"06020208.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"23:39:45",NA,NA,NA,NA,"03240223.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-05-30,"23:37:48",NA,NA,NA,NA,"05300441.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:23",NA,NA,NA,NA,"03240390.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:24",NA,NA,NA,NA,"03240391.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:24",NA,NA,NA,NA,"03240392.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-20,"00:51:07",NA,NA,NA,NA,"03200107.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:26",NA,NA,NA,NA,"03240394.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:26",NA,NA,NA,NA,"03240395.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:37:09",NA,NA,NA,NA,"03240355.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:37:10",NA,NA,NA,NA,"03240356.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:10:44",NA,NA,NA,NA,"06020191.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:10:45",NA,NA,NA,NA,"06020192.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:37:11",NA,NA,NA,NA,"03240359.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:31",NA,NA,NA,NA,"03240401.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:32",NA,NA,NA,NA,"03240402.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:32",NA,NA,NA,NA,"03240403.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:17:33",NA,NA,NA,NA,"06020237.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:06",NA,NA,NA,NA,"03240365.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:06",NA,NA,NA,NA,"03240366.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:07",NA,NA,NA,NA,"03240367.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:08",NA,NA,NA,NA,"03240368.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:08",NA,NA,NA,NA,"03240369.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:09",NA,NA,NA,NA,"03240370.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"20:04:53",NA,NA,NA,NA,"06020732.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-05,"18:29:19",NA,NA,NA,NA,"06050263.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:11",NA,NA,NA,NA,"03240373.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:12",NA,NA,NA,NA,"03240374.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-05,"18:29:24",NA,NA,NA,NA,"06050266.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-05,"18:29:25",NA,NA,NA,NA,"06050267.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-03-27,"18:15:27",NA,NA,NA,NA,"03270169.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:16:16",NA,NA,NA,NA,"06020211.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:16:17",NA,NA,NA,NA,"06020212.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:36:58",NA,NA,NA,NA,"03240339.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:36:59",NA,NA,NA,NA,"03240340.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"20:37:00",NA,NA,NA,NA,"03240341.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-30,"11:27:07",NA,NA,NA,NA,"06300484.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-30,"11:27:08",NA,NA,NA,NA,"06300485.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"23:39:37",NA,NA,NA,NA,"03240219.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:16:51",NA,NA,NA,NA,"06020219.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:16:55",NA,NA,NA,NA,"06020221.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-02,"00:16:56",NA,NA,NA,NA,"06020222.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"23:39:42",NA,NA,NA,NA,"03240222.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-31,"00:13:28",NA,NA,NA,NA,"05310025.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:32",NA,NA,NA,NA,"05110436.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:32",NA,NA,NA,NA,"05110437.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:33",NA,NA,NA,NA,"05110438.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:34",NA,NA,NA,NA,"05110439.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-06-02,"00:24:29",NA,NA,NA,NA,"06020449.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:27",NA,NA,NA,NA,"03240396.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:28",NA,NA,NA,NA,"03240397.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:28",NA,NA,NA,NA,"03240398.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:29",NA,NA,NA,NA,"03240399.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-24,"23:44:29",NA,NA,NA,NA,"03240400.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-05-08,"17:33:06",NA,NA,NA,NA,"05080016.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-17",2021-07-17,"09:49:27",NA,NA,NA,NA,"07170542.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-17",2021-07-17,"09:49:28",NA,NA,NA,NA,"07170543.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"15:11:05",NA,NA,NA,NA,"05110454.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05a",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-04-15,"15:21:18",NA,NA,NA,NA,"04150488.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02b",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-06-02,"00:25:47",NA,NA,NA,NA,"06020489.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"15:11:14",NA,NA,NA,NA,"05110469.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"15:11:15",NA,NA,NA,NA,"05110470.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K05b",NA,9.20264,-83.05823,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-31,"00:13:54",NA,NA,NA,NA,"05310044.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"15:11:16",NA,NA,NA,NA,"05110472.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"15:11:17",NA,NA,NA,NA,"05110473.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-05-08,"18:17:54",NA,NA,NA,NA,"05080028.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-05,"18:29:20",NA,NA,NA,NA,"06050264.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-06-05,"18:29:23",NA,NA,NA,NA,"06050265.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"20:32:31",NA,NA,NA,NA,"03240203.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-24,"11:22:53",NA,NA,NA,NA,"06240231.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-03-24,"20:32:36",NA,NA,NA,NA,"03240205.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-24,"11:22:54",NA,NA,NA,NA,"06240233.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-24,"11:22:55",NA,NA,NA,NA,"06240234.JPG","Baird's Tapir"
